latitude,longitude,acq_date,acq_time,satellite,instrument,year,month,week,duration,REGIONNAME,HRname,confidence
10.93696,35.32061,2023-03-29,11:25,1,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.93696,35.32061,2023-03-29,11:25,1,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.93696,35.32061,2023-03-29,11:25,1,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.93699,35.4738,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.93701,35.29067,2023-03-29,23:12,N,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.93701,35.29067,2023-03-29,23:12,N,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.93701,35.29067,2023-03-29,23:12,N,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.93716,35.29809,2023-03-29,22:20,1,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.93716,35.29809,2023-03-29,22:20,1,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.93716,35.29809,2023-03-29,22:20,1,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.93729,35.47025,2023-03-25,23:35,1,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.93745,35.57198,2023-03-30,10:17,N,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.93745,35.57198,2023-03-30,10:17,N,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.93745,35.57198,2023-03-30,10:17,N,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.93783,35.29778,2023-03-29,10:38,N,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.93783,35.29778,2023-03-29,10:38,N,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.93783,35.29778,2023-03-29,10:38,N,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.93812,35.30519,2023-03-29,23:12,N,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.93812,35.30519,2023-03-29,23:12,N,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.93812,35.30519,2023-03-29,23:12,N,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.93819,35.57588,2023-03-30,10:17,N,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.93819,35.57588,2023-03-30,10:17,N,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.93819,35.57588,2023-03-30,10:17,N,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.93834,35.55277,2023-03-23,22:31,1,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.93847,35.30156,2023-03-29,10:38,N,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.93847,35.30156,2023-03-29,10:38,N,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.93847,35.30156,2023-03-29,10:38,N,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.93864,35.45728,2023-03-25,11:21,A,MODIS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.93867,35.3017,2023-03-29,23:12,N,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.93867,35.3017,2023-03-29,23:12,N,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.93867,35.3017,2023-03-29,23:12,N,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.93868,35.34474,2023-03-29,23:12,N,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.93868,35.34474,2023-03-29,23:12,N,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.93868,35.34474,2023-03-29,23:12,N,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.93908,35.30033,2023-03-29,11:25,1,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.93908,35.30033,2023-03-29,11:25,1,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.93908,35.30033,2023-03-29,11:25,1,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.93933,35.65376,2023-03-29,10:38,N,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,100
10.93933,35.65376,2023-03-29,10:38,N,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,100
10.93933,35.65376,2023-03-29,10:38,N,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.93947,35.30231,2023-03-29,22:20,1,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.93947,35.30231,2023-03-29,22:20,1,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.93947,35.30231,2023-03-29,22:20,1,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.93955,35.29714,2023-03-29,10:38,N,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.93955,35.29714,2023-03-29,10:38,N,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.93955,35.29714,2023-03-29,10:38,N,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.93966,36.17801,2023-03-29,10:38,N,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.93966,36.17801,2023-03-29,10:38,N,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.93966,36.17801,2023-03-29,10:38,N,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.93996,35.46663,2023-03-25,11:21,A,MODIS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.94005,35.36562,2023-03-30,23:41,1,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.94005,35.36562,2023-03-30,23:41,1,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.94005,35.36562,2023-03-30,23:41,1,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.94021,35.3009,2023-03-29,10:38,N,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,100
10.94021,35.3009,2023-03-29,10:38,N,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,100
10.94021,35.3009,2023-03-29,10:38,N,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.94032,35.29121,2023-03-29,23:12,N,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.94032,35.29121,2023-03-29,23:12,N,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.94032,35.29121,2023-03-29,23:12,N,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.94047,35.55582,2023-03-23,22:31,1,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.94085,35.30127,2023-03-29,23:58,1,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.94085,35.30127,2023-03-29,23:58,1,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.94085,35.30127,2023-03-29,23:58,1,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.94121,35.46239,2023-03-25,22:48,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.94135,35.6562,2023-03-29,11:25,1,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.94135,35.6562,2023-03-29,11:25,1,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.94135,35.6562,2023-03-29,11:25,1,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.9414,35.46483,2023-03-25,22:48,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.94143,35.30573,2023-03-29,23:12,N,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.94143,35.30573,2023-03-29,23:12,N,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.94143,35.30573,2023-03-29,23:12,N,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.94166,35.32015,2023-03-29,11:25,1,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.94166,35.32015,2023-03-29,11:25,1,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.94166,35.32015,2023-03-29,11:25,1,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.94181,35.65942,2023-03-29,11:25,1,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.94181,35.65942,2023-03-29,11:25,1,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.94181,35.65942,2023-03-29,11:25,1,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.94242,35.4668,2023-03-25,23:35,1,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.94254,35.34177,2023-03-29,23:12,N,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.94254,35.34177,2023-03-29,23:12,N,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.94254,35.34177,2023-03-29,23:12,N,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.94272,35.46072,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.94302,35.92896,2023-03-29,11:25,1,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.94302,35.92896,2023-03-29,11:25,1,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.94302,35.92896,2023-03-29,11:25,1,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.94317,35.30481,2023-03-29,22:20,1,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.94317,35.30481,2023-03-29,22:20,1,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.94317,35.30481,2023-03-29,22:20,1,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.94342,35.46688,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.94367,35.29643,2023-03-29,10:38,N,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.94367,35.29643,2023-03-29,10:38,N,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.94367,35.29643,2023-03-29,10:38,N,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.94384,35.29892,2023-03-29,22:20,1,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.94384,35.29892,2023-03-29,22:20,1,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.94384,35.29892,2023-03-29,22:20,1,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.9439,35.49456,2023-03-25,11:21,A,MODIS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,94
10.94413,35.47315,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.94433,35.30017,2023-03-29,10:38,N,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,100
10.94433,35.30017,2023-03-29,10:38,N,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,100
10.94433,35.30017,2023-03-29,10:38,N,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.94474,35.30626,2023-03-29,23:12,N,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.94474,35.30626,2023-03-29,23:12,N,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.94474,35.30626,2023-03-29,23:12,N,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.94526,35.50418,2023-03-25,11:21,A,MODIS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.94543,35.30898,2023-03-29,22:20,1,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.94543,35.30898,2023-03-29,22:20,1,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.94543,35.30898,2023-03-29,22:20,1,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.94577,35.34136,2023-03-29,22:20,1,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.94577,35.34136,2023-03-29,22:20,1,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.94577,35.34136,2023-03-29,22:20,1,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.94585,35.34231,2023-03-29,23:12,N,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.94585,35.34231,2023-03-29,23:12,N,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.94585,35.34231,2023-03-29,23:12,N,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.94614,36.36063,2023-03-24,11:19,1,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.94616,35.30295,2023-03-29,22:20,1,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.94616,35.30295,2023-03-29,22:20,1,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.94616,35.30295,2023-03-29,22:20,1,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.94637,35.31972,2023-03-29,11:25,1,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.94637,35.31972,2023-03-29,11:25,1,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.94637,35.31972,2023-03-29,11:25,1,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.9464,35.33881,2023-03-29,23:12,N,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.9464,35.33881,2023-03-29,23:12,N,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.9464,35.33881,2023-03-29,23:12,N,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.94662,35.51376,2023-03-25,11:21,A,MODIS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,85
10.94696,36.21252,2023-03-28,10:56,N,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.94696,36.21252,2023-03-28,10:56,N,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.94697,35.45996,2023-03-25,11:21,A,MODIS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,55
10.94704,35.45656,2023-03-25,22:48,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.9475,35.31029,2023-03-29,23:12,N,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.9475,35.31029,2023-03-29,23:12,N,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.9475,35.31029,2023-03-29,23:12,N,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.94779,35.29569,2023-03-29,10:38,N,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.94779,35.29569,2023-03-29,10:38,N,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.94779,35.29569,2023-03-29,10:38,N,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.94798,35.50736,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.94805,35.30679,2023-03-29,23:12,N,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.94805,35.30679,2023-03-29,23:12,N,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.94805,35.30679,2023-03-29,23:12,N,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.94828,35.45927,2023-03-25,23:35,1,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.94844,35.29941,2023-03-29,10:38,N,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.94844,35.29941,2023-03-29,10:38,N,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.94844,35.29941,2023-03-29,10:38,N,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.94888,35.51534,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.94957,35.4787,2023-03-25,11:21,A,MODIS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.94986,35.30543,2023-03-29,22:20,1,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.94986,35.30543,2023-03-29,22:20,1,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.94986,35.30543,2023-03-29,22:20,1,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.95027,36.212,2023-03-28,10:56,N,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.95027,36.212,2023-03-28,10:56,N,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.95057,35.4664,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.95087,35.48808,2023-03-25,11:21,A,MODIS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,91
10.95131,35.47291,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.9519,35.29491,2023-03-29,10:38,N,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.9519,35.29491,2023-03-29,10:38,N,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.9519,35.29491,2023-03-29,10:38,N,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.95207,35.47964,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.95213,35.30953,2023-03-29,22:20,1,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.95213,35.30953,2023-03-29,22:20,1,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.95213,35.30953,2023-03-29,22:20,1,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.95218,35.49749,2023-03-25,11:21,A,MODIS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,96
10.95256,35.29865,2023-03-29,10:38,N,VIIRS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,50
10.95256,35.29865,2023-03-29,10:38,N,VIIRS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,50
10.95256,35.29865,2023-03-29,10:38,N,VIIRS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.95281,35.48621,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.95309,35.50875,2023-03-25,23:35,1,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.95345,36.29617,2023-03-24,10:32,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.95349,35.50701,2023-03-25,11:21,A,MODIS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.9535,35.50429,2023-03-25,22:48,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.95354,35.49271,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.95387,35.5043,2023-03-25,23:35,1,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.95433,35.49967,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.95515,35.50696,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.95599,35.51436,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.95867,35.47739,2023-03-25,11:21,A,MODIS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.95916,35.47867,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.95998,35.48681,2023-03-25,11:21,A,MODIS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.96073,35.49246,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.96129,35.48791,2023-03-25,23:35,1,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.96129,35.49626,2023-03-25,11:21,A,MODIS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.96155,35.49968,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.96233,35.50658,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.96234,35.50815,2023-03-25,23:35,1,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.96241,35.50705,2023-03-25,11:02,1,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.9626,35.50573,2023-03-25,11:21,A,MODIS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.9626,35.50618,2023-03-25,23:35,1,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.96293,35.51058,2023-03-25,11:02,1,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.96303,35.51273,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.96387,35.5201,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.9639,35.51509,2023-03-25,11:21,A,MODIS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.96427,35.49089,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.96431,35.03391,2023-03-29,7:54,T,MODIS,2023,3,13,24h,Beneshangul Gumu,Beneshangul Gumu,68
10.96431,35.03391,2023-03-29,7:54,T,MODIS,2023,3,13,48h,Beneshangul Gumu,Beneshangul Gumu,68
10.96431,35.03391,2023-03-29,7:54,T,MODIS,2023,3,13,7d,Beneshangul Gumu,Beneshangul Gumu,68
10.96504,35.49807,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.96508,36.30486,2023-03-25,11:21,A,MODIS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,81
10.96576,35.47949,2023-03-25,22:48,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.96578,35.50501,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.96627,35.51009,2023-03-25,11:02,1,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.96644,35.51115,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.96714,35.48543,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.96717,35.4802,2023-03-25,23:35,1,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.96719,35.51812,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.96786,35.4781,2023-03-25,23:35,1,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.96797,35.49265,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.96826,36.30961,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.96877,35.49969,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.9688,36.31334,2023-03-25,11:00,1,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.96908,35.50606,2023-03-25,11:02,1,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.96951,35.50622,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.97013,35.51316,2023-03-25,11:02,1,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.97022,35.51247,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.97033,35.51401,2023-03-25,23:35,1,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.97045,35.51097,2023-03-25,22:48,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.97103,35.51958,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.97171,35.46293,2023-03-24,23:05,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.97171,35.50446,2023-03-25,11:21,A,MODIS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.97242,35.50556,2023-03-25,11:02,1,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
10.97285,35.45555,2023-03-24,23:05,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.97294,35.50445,2023-03-25,11:51,N,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.97295,35.50911,2023-03-25,11:02,1,VIIRS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,50
10.97302,35.51386,2023-03-25,11:21,A,MODIS,2023,3,12,7d,Beneshangul Gumu,Beneshangul Gumu,100
